ID,Group,Task,Distance,Trial_ID,Start,End,CorrectDJ,Session,Trial,DJ,DJ_Duration,Navi_Duration,side1,side2,session_start,initial_position,DC_start,DJ_start,DJ_end,navi_start,navi_end,fixation,ini_start_T,DC_start_T,DJ_start_T,rev_start_T,navi_start_T,navi_end_T
O009,Old,SP,Near,5,誠品,麥當勞,7,6,3,6,4.391,90,(B)麥當勞,(C)誠品,35:01.1,36:38.0,36:40.0,36:44.0,36:48.4,36:50.6,38:20.6,96.443,96.943,98.956,102.97,107.361,109.485,109.733
O009,Old,SP,Moderate,10,台灣彩券,星巴克,11,6,4,8,4.21,18.5,(D)星巴克,(E)台灣彩券,35:01.1,38:23.1,38:25.1,38:29.1,38:33.4,38:35.6,38:54.1,201.559,202.059,204.067,208.08,212.29,214.489,214.732
O009,Old,SP,Far,25,肯德基,寶雅,20,6,5,10,2.411,20.75,(F)寶雅,(G)肯德基,35:01.1,38:56.8,38:58.8,39:02.8,39:05.2,39:07.3,39:28.0,235.192,235.692,237.709,241.726,244.137,246.236,246.485
O009,Old,SP,Near,2,麥當勞,全國電子,6,6,6,8,3.418,48.75,(A)全國電子,(B)麥當勞,35:01.1,39:30.7,39:32.8,39:36.8,39:40.2,39:42.3,40:31.0,269.184,269.684,271.7,275.716,279.134,281.233,281.483
O009,Old,SP,Moderate,19,爭鮮,誠品,15,6,7,8,3.718,25,(C)誠品,(H)爭鮮,35:01.1,40:33.7,40:35.7,40:39.8,40:43.5,40:45.5,41:10.5,332.159,332.659,334.662,338.688,342.406,344.483,344.745
O009,Old,SP,Near,1,寶雅,台灣彩券,5,7,1,4,5.273,12.5,(E)台灣彩券,(F)寶雅,42:34.4,42:34.4,42:36.4,42:40.4,42:45.7,42:47.9,43:00.4,-0.5,0,2,6.005,11.278,13.477,13.714
O009,Old,SP,Near,7,麥當勞,爭鮮,8,7,2,8,3.28,17,(B)麥當勞,(H)爭鮮,42:34.4,43:03.1,43:05.1,43:09.1,43:12.4,43:14.4,43:31.4,28.16,28.66,30.67,34.681,37.961,39.965,40.218
O009,Old,SP,Far,24,全國電子,肯德基,20,7,3,8,3.734,33.25,(A)全國電子,(G)肯德基,42:34.4,43:34.1,43:36.1,43:40.1,43:43.8,43:45.9,44:19.1,59.159,59.659,61.675,65.688,69.422,71.473,71.716
O009,Old,SP,Moderate,13,誠品,全國電子,13,7,4,12,3.499,87.25,(A)全國電子,(C)誠品,42:34.4,44:21.8,44:23.8,44:27.9,44:31.4,44:33.6,46:00.9,106.933,107.433,109.45,113.467,116.966,119.216,119.465
O009,Old,SP,Far,22,星巴克,誠品,17,7,5,10,3.1,24,(C)誠品,(D)星巴克,42:34.4,46:03.6,46:05.6,46:09.6,46:12.7,46:14.9,46:38.9,208.683,209.183,211.194,215.211,218.311,220.477,220.727
O009,Old,SP,Moderate,14,肯德基,星巴克,14,7,6,8,3.417,28.25,(D)星巴克,(G)肯德基,42:34.4,46:41.6,46:43.6,46:47.6,46:51.0,46:53.1,47:21.4,246.665,247.165,249.182,253.182,256.599,258.714,258.965
O009,Old,SP,Moderate,18,台灣彩券,麥當勞,15,7,7,10,3.084,24.75,(B)麥當勞,(E)台灣彩券,42:34.4,47:24.1,47:26.1,47:30.1,47:33.2,47:35.4,48:00.1,289.178,289.678,291.694,295.71,298.794,300.977,301.227
O009,Old,SP,Near,8,肯德基,爭鮮,8,8,1,8,3.481,49.75,(G)肯德基,(H)爭鮮,49:49.8,49:49.8,49:51.8,49:55.8,49:59.3,50:01.5,50:51.2,-0.5,0,2.017,6.04,9.521,11.738,11.987
O009,Old,SP,Moderate,16,寶雅,全國電子,14,8,2,10,3.783,22.5,(A)全國電子,(F)寶雅,49:49.8,50:53.9,50:55.9,51:00.0,51:03.7,51:06.0,51:28.5,63.681,64.181,66.197,70.214,73.997,76.229,76.48
O009,Old,SP,Near,4,星巴克,寶雅,6,8,3,8,3.95,13.5,(D)星巴克,(F)寶雅,49:49.8,51:31.2,51:33.2,51:37.2,51:41.2,51:43.2,51:56.7,100.928,101.428,103.446,107.462,111.412,113.478,113.729
O009,Old,SP,Moderate,17,麥當勞,肯德基,14,8,4,10,3.065,46.25,(B)麥當勞,(G)肯德基,49:49.8,51:59.4,52:01.5,52:05.5,52:08.6,52:10.7,52:57.0,129.194,129.694,131.728,135.745,138.81,140.977,141.227
O009,Old,SP,Far,21,全國電子,星巴克,16,8,5,6,8.029,90,(A)全國電子,(D)星巴克,49:49.8,52:59.7,53:01.7,53:05.7,53:13.8,53:16.0,54:46.0,189.443,189.943,191.958,195.975,204.004,206.234,206.484
O009,Old,SP,Far,26,誠品,台灣彩券,22,8,6,10,3.319,27.75,(C)誠品,(E)台灣彩券,49:49.8,54:48.5,54:50.6,54:54.6,54:57.9,55:00.0,55:27.7,298.295,298.795,300.82,304.834,308.153,310.235,310.483
O009,Old,SP,Near,9,台灣彩券,全國電子,9,8,7,8,3.906,90,(A)全國電子,(E)台灣彩券,49:49.8,55:30.4,55:32.4,55:36.5,55:40.4,55:42.5,57:12.5,340.191,340.691,342.694,346.712,350.618,352.735,352.985
O011,Old,SP,Near,1,台灣彩券,寶雅,5,1,1,3,8.006,12.25,(E)台灣彩券,(F)寶雅,32:21.4,32:21.4,32:23.4,32:27.4,32:35.4,32:37.6,32:49.8,-0.5,0,2.002,6.017,14.023,16.24,16.489
O011,Old,SP,Near,7,爭鮮,麥當勞,8,1,2,6,8.014,39,(B)麥當勞,(H)爭鮮,32:21.4,32:52.5,32:54.6,32:58.6,33:06.6,33:08.8,33:47.9,30.686,31.186,33.199,37.217,45.231,47.482,47.748
O011,Old,SP,Far,24,肯德基,全國電子,20,1,3,19,8.011,20.5,(A)全國電子,(G)肯德基,32:21.4,33:50.6,33:52.6,33:56.6,34:04.6,34:06.8,34:27.4,88.696,89.196,91.215,95.235,103.246,105.48,105.732
O011,Old,SP,Moderate,13,全國電子,誠品,13,1,4,12,8.013,31.5,(A)全國電子,(C)誠品,32:21.4,34:30.1,34:32.1,34:36.1,34:44.1,34:46.3,35:17.8,128.211,128.711,130.729,134.743,142.756,144.987,145.237
O011,Old,SP,Far,22,誠品,星巴克,17,1,5,6,8.024,24.75,(C)誠品,(D)星巴克,32:21.4,35:20.5,35:22.6,35:26.6,35:34.6,35:36.8,36:01.6,178.683,179.183,181.2,185.214,193.238,195.488,195.739
O011,Old,SP,Moderate,14,星巴克,肯德基,14,1,6,12,8.019,11.5,(D)星巴克,(G)肯德基,32:21.4,36:04.3,36:06.3,36:10.3,36:18.3,36:20.6,36:32.1,222.43,222.93,224.953,228.972,236.991,239.242,239.491
O011,Old,SP,Moderate,18,麥當勞,台灣彩券,15,1,7,9,8.033,28.5,(B)麥當勞,(E)台灣彩券,32:21.4,36:34.8,36:36.8,36:40.8,36:48.9,36:51.1,37:19.6,252.942,253.442,255.463,259.469,267.502,269.731,269.997
O011,Old,SP,Far,23,台灣彩券,爭鮮,17,2,1,18,8.013,14.75,(E)台灣彩券,(H)爭鮮,38:47.4,38:47.4,38:49.5,38:53.5,39:01.5,39:03.7,39:18.4,-0.5,0,2.012,6.037,14.05,16.218,16.467
O011,Old,SP,Moderate,11,爭鮮,寶雅,12,2,2,12,8.006,14,(F)寶雅,(H)爭鮮,38:47.4,39:21.1,39:23.1,39:27.2,39:35.2,39:37.4,39:51.4,33.191,33.691,35.706,39.727,47.733,49.967,50.219
O011,Old,SP,Near,5,麥當勞,誠品,7,2,3,6,8.016,85.5,(B)麥當勞,(C)誠品,38:47.4,39:54.1,39:56.2,40:00.2,40:08.2,40:10.4,41:35.9,66.19,66.69,68.714,72.731,80.747,82.978,83.225
O011,Old,SP,Moderate,10,星巴克,台灣彩券,11,2,4,10,8.041,14.5,(D)星巴克,(E)台灣彩券,38:47.4,41:38.6,41:40.6,41:44.6,41:52.7,41:54.9,42:09.4,170.672,171.172,173.192,177.205,185.246,187.475,187.726
O011,Old,SP,Far,25,寶雅,肯德基,20,2,5,16,8.007,19.75,(F)寶雅,(G)肯德基,38:47.4,42:12.1,42:14.2,42:18.2,42:26.2,42:28.4,42:48.2,204.185,204.685,206.71,210.724,218.731,220.966,221.229
O011,Old,SP,Near,2,全國電子,麥當勞,6,2,6,8,8.009,18,(A)全國電子,(B)麥當勞,38:47.4,42:50.9,42:52.9,42:56.9,43:04.9,43:07.2,43:25.2,242.932,243.432,245.446,249.475,257.484,259.724,259.967
O011,Old,SP,Moderate,19,誠品,爭鮮,15,2,7,12,8.028,17.25,(C)誠品,(H)爭鮮,38:47.4,43:27.9,43:29.9,43:33.9,43:41.9,43:44.2,44:01.4,279.929,280.429,282.448,286.468,294.496,296.719,296.969
O011,Old,SP,Moderate,12,麥當勞,星巴克,12,3,1,8,8.025,32.5,(B)麥當勞,(D)星巴克,45:28.0,45:28.0,45:30.0,45:34.0,45:42.0,45:44.2,46:16.7,-0.5,0,2.015,6.032,14.057,16.226,16.475
O011,Old,SP,Far,27,誠品,寶雅,23,3,2,18,8.014,26.5,(C)誠品,(F)寶雅,45:28.0,46:19.4,46:21.4,46:25.4,46:33.4,46:35.7,47:02.2,50.927,51.427,53.444,57.453,65.467,67.717,67.971
O011,Old,SP,Far,20,寶雅,麥當勞,16,3,3,8,8.016,22,(B)麥當勞,(F)寶雅,45:28.0,47:04.9,47:06.9,47:10.9,47:18.9,47:20.9,47:42.9,96.445,96.945,98.945,102.949,110.965,112.981,113.231
O011,Old,SP,Near,3,星巴克,爭鮮,6,3,4,6,8.009,8.5,(D)星巴克,(H)爭鮮,45:28.0,47:45.6,47:47.7,47:51.7,47:59.7,48:01.9,48:10.4,137.182,137.682,139.699,143.715,151.724,153.973,154.223
O011,Old,SP,Near,6,肯德基,誠品,7,3,5,5,8.019,11.5,(C)誠品,(G)肯德基,45:28.0,48:13.1,48:15.1,48:19.2,48:27.2,48:29.4,48:40.9,164.686,165.186,167.19,171.222,179.241,181.473,181.723
O011,Old,SP,Moderate,15,爭鮮,全國電子,14,3,6,21,8.011,24.25,(A)全國電子,(H)爭鮮,45:28.0,48:43.6,48:45.6,48:49.6,48:57.7,48:59.7,49:23.9,195.185,195.685,197.687,201.688,209.699,211.728,211.98
O011,Old,SP,Far,28,台灣彩券,肯德基,25,3,7,24,8.015,90,(E)台灣彩券,(G)肯德基,45:28.0,49:26.6,49:28.6,49:32.7,49:40.7,49:42.9,51:12.9,238.165,238.665,240.676,244.695,252.71,254.977,255.227
O011,Old,SP,Near,8,爭鮮,肯德基,8,4,1,6,8.02,11,(G)肯德基,(H)爭鮮,54:39.1,54:39.1,54:41.2,54:45.2,54:53.2,54:55.3,55:06.3,-0.5,0,2.02,6.035,14.055,16.211,16.462
O011,Old,SP,Moderate,16,全國電子,寶雅,14,4,2,13,8.021,39.75,(A)全國電子,(F)寶雅,54:39.1,55:09.0,55:11.0,55:15.1,55:23.1,55:25.1,56:04.8,29.412,29.912,31.911,35.916,43.937,45.953,46.204
O011,Old,SP,Near,4,寶雅,星巴克,6,4,3,10,8.01,13.25,(D)星巴克,(F)寶雅,54:39.1,56:07.5,56:09.5,56:13.6,56:21.6,56:23.6,56:36.8,87.91,88.41,90.407,94.424,102.434,104.475,104.705
O011,Old,SP,Moderate,17,肯德基,麥當勞,14,4,4,12,8.002,25.25,(B)麥當勞,(G)肯德基,54:39.1,56:39.5,56:41.5,56:45.5,56:53.5,56:55.6,57:20.8,119.909,120.409,122.405,126.406,134.408,136.462,136.733
O011,Old,SP,Far,21,星巴克,全國電子,16,4,5,15,8.014,21.5,(A)全國電子,(D)星巴克,54:39.1,57:23.6,57:25.6,57:29.6,57:37.6,57:39.9,58:01.4,163.926,164.426,166.435,170.448,178.462,180.714,180.968
O011,Old,SP,Far,26,台灣彩券,誠品,22,4,6,22,8.003,32,(C)誠品,(E)台灣彩券,54:39.1,58:04.1,58:06.1,58:10.1,58:18.1,58:20.3,58:52.3,204.432,204.932,206.951,210.952,218.955,221.212,221.468
O011,Old,SP,Near,9,全國電子,台灣彩券,9,4,7,14,8.007,52.5,(A)全國電子,(E)台灣彩券,54:39.1,58:55.0,58:57.0,59:01.0,59:09.1,59:11.1,00:03.6,255.412,255.912,257.91,261.909,269.916,271.965,272.215
O011,Old,SP,Moderate,12,星巴克,麥當勞,12,5,1,8,8.016,16,(B)麥當勞,(D)星巴克,14:41.0,14:41.0,14:43.0,14:47.0,14:55.0,14:57.2,15:13.2,-0.5,0,2.009,6.035,14.051,16.217,16.465
O011,Old,SP,Far,27,寶雅,誠品,23,5,2,24,8.013,24.5,(C)誠品,(F)寶雅,14:41.0,15:15.9,15:17.9,15:21.9,15:29.9,15:32.2,15:56.7,34.418,34.918,36.933,40.951,48.964,51.214,51.465
O011,Old,SP,Far,20,麥當勞,寶雅,16,5,3,12,8.021,25,(B)麥當勞,(F)寶雅,14:41.0,15:59.4,16:01.4,16:05.4,16:13.4,16:15.7,16:40.7,77.897,78.397,80.415,84.426,92.447,94.716,94.964
O011,Old,SP,Near,3,爭鮮,星巴克,6,5,4,8,8.026,9.25,(D)星巴克,(H)爭鮮,14:41.0,16:43.4,16:45.4,16:49.4,16:57.4,16:59.7,17:08.9,121.911,122.411,124.43,128.445,136.471,138.702,138.952
O011,Old,SP,Near,6,誠品,肯德基,7,5,5,8,8.007,12.75,(C)誠品,(G)肯德基,14:41.0,17:11.6,17:13.6,17:17.6,17:25.7,17:27.7,17:40.4,150.159,150.659,152.673,156.68,164.687,166.708,166.964
O011,Old,SP,Moderate,15,全國電子,爭鮮,14,5,6,14,8.026,32.75,(A)全國電子,(H)爭鮮,14:41.0,17:43.1,17:45.1,17:49.1,17:57.2,17:59.2,18:31.9,181.659,182.159,184.155,188.168,196.194,198.207,198.455
O011,Old,SP,Far,28,肯德基,台灣彩券,25,5,7,18,8.015,26.25,(E)台灣彩券,(G)肯德基,14:41.0,18:34.7,18:36.7,18:40.7,18:48.7,18:50.9,19:17.2,233.201,233.701,235.701,239.699,247.714,249.962,250.215
O011,Old,SP,Far,23,爭鮮,台灣彩券,17,6,1,12,8.024,17.25,(E)台灣彩券,(H)爭鮮,20:41.1,20:41.1,20:43.1,20:47.2,20:55.2,20:57.3,21:14.6,-0.5,0,2.019,6.032,14.056,16.222,16.476
O011,Old,SP,Moderate,11,寶雅,爭鮮,12,6,2,12,8.006,14,(F)寶雅,(H)爭鮮,20:41.1,21:17.3,21:19.3,21:23.3,21:31.3,21:33.3,21:47.3,35.672,36.172,38.195,42.201,50.207,52.221,52.471
O011,Old,SP,Near,5,誠品,麥當勞,7,6,3,10,8.012,19.25,(B)麥當勞,(C)誠品,20:41.1,21:50.1,21:52.1,21:56.1,22:04.1,22:06.4,22:25.6,68.43,68.93,70.956,74.975,82.987,85.239,85.478
O011,Old,SP,Moderate,10,台灣彩券,星巴克,11,6,4,8,8.019,13,(D)星巴克,(E)台灣彩券,20:41.1,22:28.3,22:30.3,22:34.3,22:42.3,22:44.3,22:57.3,106.658,107.158,109.177,113.192,121.211,123.224,123.47
O011,Old,SP,Far,25,肯德基,寶雅,20,6,5,18,7.994,57.75,(F)寶雅,(G)肯德基,20:41.1,23:00.1,23:02.1,23:06.1,23:14.1,23:16.1,24:13.8,138.428,138.928,140.946,144.963,152.957,154.974,155.223
O011,Old,SP,Near,2,麥當勞,全國電子,6,6,6,8,8.015,18,(A)全國電子,(B)麥當勞,20:41.1,24:16.5,24:18.6,24:22.6,24:30.6,24:32.8,24:50.8,214.923,215.423,217.434,221.453,229.468,231.725,231.968
O011,Old,SP,Moderate,19,爭鮮,誠品,15,6,7,13,8.013,18.25,(C)誠品,(H)爭鮮,20:41.1,24:53.6,24:55.6,24:59.6,25:07.6,25:09.8,25:28.1,251.928,252.428,254.462,258.476,266.489,268.719,268.968
O011,Old,SP,Near,1,寶雅,台灣彩券,5,7,1,5,8.019,8,(E)台灣彩券,(F)寶雅,27:01.4,27:01.4,27:03.4,27:07.4,27:15.5,27:17.7,27:25.7,-0.5,0,1.998,6.014,14.033,16.234,16.485
O011,Old,SP,Near,7,麥當勞,爭鮮,8,7,2,7,8.001,14.75,(B)麥當勞,(H)爭鮮,27:01.4,27:28.4,27:30.4,27:34.4,27:42.4,27:44.4,27:59.2,26.452,26.952,28.955,32.962,40.963,42.995,43.234
O011,Old,SP,Far,24,全國電子,肯德基,20,7,3,13,8.012,30.75,(A)全國電子,(G)肯德基,27:01.4,28:01.9,28:03.9,28:07.9,28:15.9,28:17.9,28:48.7,59.932,60.432,62.442,66.453,74.465,76.485,76.751
O011,Old,SP,Moderate,13,誠品,全國電子,13,7,4,21,8.01,22.25,(A)全國電子,(C)誠品,27:01.4,28:51.4,28:53.4,28:57.4,29:05.4,29:07.7,29:29.9,109.448,109.948,111.965,115.995,124.005,126.249,126.484
O011,Old,SP,Far,22,星巴克,誠品,17,7,5,14,7.999,22,(C)誠品,(D)星巴克,27:01.4,29:32.6,29:34.6,29:38.7,29:46.6,29:48.7,30:10.7,150.695,151.195,153.204,157.224,165.223,167.241,167.494
O011,Old,SP,Moderate,14,肯德基,星巴克,14,7,6,10,8.025,20.5,(D)星巴克,(G)肯德基,27:01.4,30:13.3,30:15.4,30:19.4,30:27.4,30:29.4,30:49.9,191.422,191.922,193.929,197.945,205.97,208.006,208.256
O011,Old,SP,Moderate,18,台灣彩券,麥當勞,15,7,7,10,8.007,34.25,(B)麥當勞,(E)台灣彩券,27:01.4,30:52.6,30:54.6,30:58.6,31:06.6,31:08.7,31:42.9,230.684,231.184,233.203,237.202,245.209,247.244,247.485
O011,Old,SP,Near,8,肯德基,爭鮮,8,8,1,8,8.013,11,(G)肯德基,(H)爭鮮,33:27.5,33:27.5,33:29.5,33:33.5,33:41.5,33:43.7,33:54.7,-0.5,0,2.02,6.037,14.05,16.231,16.475
O011,Old,SP,Moderate,16,寶雅,全國電子,14,8,2,12,8.01,16.5,(A)全國電子,(F)寶雅,33:27.5,33:57.4,33:59.5,34:03.5,34:11.5,34:13.7,34:30.2,29.447,29.947,31.957,35.978,43.988,46.227,46.482
O011,Old,SP,Near,4,星巴克,寶雅,6,8,3,6,8.015,15.25,(D)星巴克,(F)寶雅,33:27.5,34:32.9,34:34.9,34:39.0,34:47.0,34:49.2,35:04.5,64.947,65.447,67.451,71.476,79.491,81.728,81.983
O011,Old,SP,Moderate,17,麥當勞,肯德基,14,8,4,13,8.025,30.5,(B)麥當勞,(G)肯德基,33:27.5,35:07.2,35:09.2,35:13.2,35:21.3,35:23.5,35:54.0,99.212,99.712,101.732,105.737,113.762,115.982,116.23
O011,Old,SP,Far,21,全國電子,星巴克,16,8,5,12,8.007,25.75,(A)全國電子,(D)星巴克,33:27.5,35:56.7,35:58.7,36:02.7,36:10.8,36:13.0,36:38.7,148.695,149.195,151.225,155.246,163.253,165.475,165.721
O011,Old,SP,Far,26,誠品,台灣彩券,22,8,6,24,8.028,41,(C)誠品,(E)台灣彩券,33:27.5,36:41.4,36:43.5,36:47.5,36:55.5,36:57.7,37:38.7,193.44,193.94,195.954,199.974,208.002,210.234,210.483
O011,Old,SP,Near,9,台灣彩券,全國電子,9,8,7,10,8.023,15.5,(A)全國電子,(E)台灣彩券,33:27.5,37:41.4,37:43.4,37:47.5,37:55.5,37:57.7,38:13.2,253.449,253.949,255.948,259.955,267.978,270.233,270.484
O013,Old,SP,Near,1,台灣彩券,寶雅,5,1,1,5,8.016,20.25,(E)台灣彩券,(F)寶雅,25:15.1,25:15.1,25:17.1,25:21.1,25:29.1,25:31.2,25:51.4,-0.5,0,2.016,6.033,14.049,16.099,16.349
O013,Old,SP,Near,7,爭鮮,麥當勞,8,1,2,11,8.001,55.25,(B)麥當勞,(H)爭鮮,25:15.1,25:54.1,25:56.2,26:00.2,26:08.2,26:10.2,27:05.4,38.565,39.065,41.082,45.081,53.082,55.098,55.348
O013,Old,SP,Far,24,肯德基,全國電子,20,1,3,20,5.617,76.25,(A)全國電子,(G)肯德基,25:15.1,27:08.1,27:10.1,27:14.1,27:19.8,27:21.9,28:38.2,112.562,113.062,115.062,119.062,124.679,126.844,127.095
O013,Old,SP,Moderate,13,全國電子,誠品,13,1,4,11,5.349,24,(A)全國電子,(C)誠品,25:15.1,28:40.9,28:42.9,28:46.9,28:52.3,28:54.4,29:18.4,205.308,205.808,207.825,211.825,217.174,219.34,219.591
O013,Old,SP,Far,22,誠品,星巴克,17,1,5,20,4.616,25.75,(C)誠品,(D)星巴克,25:15.1,29:21.1,29:23.1,29:27.2,29:31.8,29:33.9,29:59.7,245.54,246.04,248.056,252.073,256.689,258.839,259.09
O013,Old,SP,Moderate,14,星巴克,肯德基,14,1,6,9,8,40.25,(D)星巴克,(G)肯德基,25:15.1,30:02.4,30:04.4,30:08.4,30:16.4,30:18.4,30:58.7,286.789,287.289,289.305,293.321,301.321,303.338,303.588
O013,Old,SP,Moderate,18,麥當勞,台灣彩券,15,1,7,13,7.999,26.75,(B)麥當勞,(E)台灣彩券,25:15.1,31:01.4,31:03.4,31:07.4,31:15.4,31:17.4,31:44.2,345.803,346.303,348.303,352.303,360.302,362.335,362.585
O013,Old,SP,Far,23,台灣彩券,爭鮮,17,2,1,17,5.5,90,(E)台灣彩券,(H)爭鮮,33:58.8,33:58.8,34:00.8,34:04.8,34:10.3,34:12.5,35:42.5,-0.5,0,2.013,6.03,11.53,13.729,13.979
O013,Old,SP,Moderate,11,爭鮮,寶雅,12,2,2,13,2.649,17.25,(F)寶雅,(H)爭鮮,33:58.8,35:45.1,35:47.1,35:51.1,35:53.7,35:56.0,36:13.2,105.792,106.292,108.309,112.326,114.975,117.225,117.475
O013,Old,SP,Near,5,麥當勞,誠品,7,2,3,12,6.884,42.75,(B)麥當勞,(C)誠品,33:58.8,36:16.0,36:18.0,36:22.0,36:28.9,36:31.0,37:13.7,136.692,137.192,139.208,143.223,150.107,152.223,152.474
O013,Old,SP,Moderate,10,星巴克,台灣彩券,11,2,4,11,7.415,14,(D)星巴克,(E)台灣彩券,33:58.8,37:16.4,37:18.4,37:22.5,37:29.9,37:32.0,37:46.0,197.172,197.672,199.688,203.706,211.121,213.221,213.471
O013,Old,SP,Far,25,寶雅,肯德基,20,2,5,18,4.267,26.25,(F)寶雅,(G)肯德基,33:58.8,37:48.7,37:50.7,37:54.7,37:59.0,38:01.0,38:27.2,229.422,229.922,231.922,235.922,240.189,242.222,242.471
O013,Old,SP,Near,2,全國電子,麥當勞,6,2,6,18,3.817,61,(A)全國電子,(B)麥當勞,33:58.8,38:29.9,38:31.9,38:36.0,38:39.8,38:42.0,39:43.0,270.671,271.171,273.186,277.203,281.02,283.219,283.47
O013,Old,SP,Moderate,19,誠品,爭鮮,15,2,7,18,3.667,17.75,(C)誠品,(H)爭鮮,33:58.8,39:45.7,39:47.7,39:51.7,39:55.4,39:57.5,40:15.2,346.422,346.922,348.922,352.922,356.589,358.721,358.971
O013,Old,SP,Moderate,12,麥當勞,星巴克,12,3,1,10,5.449,44.5,(B)麥當勞,(D)星巴克,42:18.0,42:18.0,42:20.0,42:24.0,42:29.5,42:31.7,43:16.2,-0.5,0,2.013,6.03,11.479,13.729,13.979
O013,Old,SP,Far,27,誠品,寶雅,23,3,2,17,4.417,29.25,(C)誠品,(F)寶雅,42:18.0,43:18.9,43:21.0,43:25.0,43:29.4,43:31.5,44:00.7,60.444,60.944,62.977,66.994,71.411,73.477,73.727
O013,Old,SP,Far,20,寶雅,麥當勞,16,3,3,13,2.717,27,(B)麥當勞,(F)寶雅,42:18.0,44:03.4,44:05.4,44:09.4,44:12.2,44:14.2,44:41.2,104.925,105.425,107.442,111.442,114.159,116.226,116.475
O013,Old,SP,Near,3,星巴克,爭鮮,6,3,4,17,1.599,90,(D)星巴克,(H)爭鮮,42:18.0,44:43.9,44:45.9,44:49.9,44:51.5,44:53.7,46:23.7,145.423,145.923,147.924,151.941,153.54,155.724,155.974
O013,Old,SP,Near,6,肯德基,誠品,7,3,5,15,3.267,57.5,(C)誠品,(G)肯德基,42:18.0,46:26.3,46:28.3,46:32.3,46:35.6,46:37.7,47:35.2,247.787,248.287,250.303,254.303,257.57,259.72,259.97
O013,Old,SP,Moderate,15,爭鮮,全國電子,14,3,6,13,3.717,37,(A)全國電子,(H)爭鮮,42:18.0,47:37.9,47:39.9,47:43.9,47:47.7,47:49.7,48:26.7,319.4,319.9,321.917,325.934,329.651,331.716,331.967
O013,Old,SP,Far,28,台灣彩券,肯德基,25,3,7,18,4.15,34,(E)台灣彩券,(G)肯德基,42:18.0,48:29.4,48:31.4,48:35.5,48:39.6,48:41.7,49:15.7,370.932,371.432,373.448,377.465,381.615,383.715,383.981
O013,Old,SP,Near,8,爭鮮,肯德基,8,4,1,10,5.05,45,(G)肯德基,(H)爭鮮,51:58.8,51:58.8,52:00.8,52:04.8,52:09.9,52:12.0,52:57.0,-0.5,0,2.014,6.031,11.081,13.23,13.48
O013,Old,SP,Moderate,16,全國電子,寶雅,14,4,2,4,5.299,22.25,(A)全國電子,(F)寶雅,51:58.8,52:59.7,53:01.7,53:05.7,53:11.0,53:13.0,53:35.3,60.429,60.929,62.928,66.928,72.227,74.227,74.477
O013,Old,SP,Near,4,寶雅,星巴克,6,4,3,15,0.134,16,(D)星巴克,(F)寶雅,51:58.8,53:38.0,53:40.0,53:44.0,53:44.1,53:46.3,54:02.3,98.696,99.196,101.212,105.228,105.362,107.478,107.728
O013,Old,SP,Moderate,17,肯德基,麥當勞,14,4,4,17,5.084,20.5,(B)麥當勞,(G)肯德基,51:58.8,54:05.0,54:07.0,54:11.0,54:16.1,54:18.3,54:38.8,125.695,126.195,128.211,132.227,137.311,139.478,139.727
O013,Old,SP,Far,21,星巴克,全國電子,16,4,5,11,5.617,24.25,(A)全國電子,(D)星巴克,51:58.8,54:41.5,54:43.5,54:47.5,54:53.1,54:55.3,55:19.5,162.176,162.676,164.693,168.709,174.326,176.476,176.725
O013,Old,SP,Far,26,台灣彩券,誠品,22,4,6,15,1.133,26,(C)誠品,(E)台灣彩券,51:58.8,55:22.2,55:24.2,55:28.2,55:29.3,55:31.5,55:57.5,202.925,203.425,205.424,209.425,210.558,212.724,212.974
O013,Old,SP,Near,9,全國電子,台灣彩券,9,4,7,8,5.816,22.5,(A)全國電子,(E)台灣彩券,51:58.8,56:00.2,56:02.2,56:06.2,56:12.1,56:14.3,56:36.8,240.923,241.423,243.44,247.457,253.273,255.473,255.723
O013,Old,SP,Moderate,12,星巴克,麥當勞,12,5,1,13,4.95,75,(B)麥當勞,(D)星巴克,02:35.6,02:35.6,02:37.7,02:41.7,02:46.6,02:48.7,04:03.7,-0.5,0,2.016,6.034,10.984,13.05,13.3
O013,Old,SP,Far,27,寶雅,誠品,23,5,2,22,3.416,25,(C)誠品,(F)寶雅,02:35.6,04:06.4,04:08.4,04:12.4,04:15.9,04:18.0,04:43.0,90.263,90.763,92.779,96.797,100.213,102.313,102.563
O013,Old,SP,Far,20,麥當勞,寶雅,16,5,3,11,2.35,32.25,(B)麥當勞,(F)寶雅,02:35.6,04:45.7,04:47.7,04:51.7,04:54.0,04:56.2,05:28.4,129.528,130.028,132.029,136.028,138.378,140.561,140.811
O013,Old,SP,Near,3,爭鮮,星巴克,6,5,4,15,1.335,84.75,(D)星巴克,(H)爭鮮,02:35.6,05:31.1,05:33.2,05:37.2,05:38.5,05:40.7,07:05.4,175.01,175.51,177.527,181.526,182.861,185.06,185.061
O013,Old,SP,Near,6,誠品,肯德基,7,5,5,15,2.851,13.25,(C)誠品,(G)肯德基,02:35.6,07:08.1,07:10.1,07:14.2,07:17.0,07:19.2,07:32.4,272.006,272.506,274.506,278.522,281.373,283.556,283.806
